Views,Likes,Shares,Comments,Engagement_Level,Platform_Instagram,Platform_TikTok,Platform_Twitter,Platform_YouTube,Content_Type_Live Stream,Content_Type_Post,Content_Type_Reel,Content_Type_Shorts,Content_Type_Tweet,Content_Type_Video,Region_Australia,Region_Brazil,Region_Canada,Region_Germany,Region_India,Region_Japan,Region_UK,Region_USA,Conversion_Rate
2097593.0,470212,25616,38553,Low,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.054477554803908076
1922920.0,346738,31025,28656,Low,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08947678073676733
1425733.0,248984,28436,18316,High,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.11420814188404846
580864.0,103465,61418,35190,High,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5936113661050972
1175324.0,386762,41178,14302,Medium,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.10646857757208648
3768701.0,155300,63361,36129,High,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.4079909851636838
4896941.0,498119,72555,17441,Medium,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.145657965262404
706597.0,69502,74826,29444,Low,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0766021120145317
2202632.0,334540,11889,34157,High,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.03553835116770675
1921116.0,184294,14637,49378,Low,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.07942201047894007
1159351.0,420250,27287,11919,High,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.06493039857073336
4402298.0,311108,37588,11747,Low,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.12081977962248415
4421041.0,282996,32876,25568,Medium,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.11617125329982857
4695987.0,154844,98585,41625,High,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.6366730386300617
4052947.0,12513,92796,34676,Medium,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,7.415967387983724
2529356.0,62626,51604,9450,High,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.8240028102027906
2608658.0,98810,82993,34706,High,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.8399251087096523
377017.0,45347,90037,7314,Medium,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1.9855117202934014
1197713.0,480028,4619,28503,High,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.009622355362403393
685501.0,323225,86718,942,High,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.26828989093454125
4546322.0,274686,66066,11339,Medium,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.24051462396188683
4713541.0,333744,29836,35318,Medium,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0893978618315416
1060579.0,3040,27023,2492,Medium,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,8.889144707601497
410897.0,318387,21785,34447,High,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.06842301978195017
4726108.0,458831,19832,13777,High,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.043222885985401534
770800.0,35563,35816,14691,High,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1.0071141351946926
4533943.0,426510,48183,8972,Medium,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.112970387561535
1270412.0,89497,4376,37047,High,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.048895493698236196
1756485.0,100469,98551,12449,Low,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.980909534186574
2829947.0,427028,21324,41946,Medium,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.04993583558806598
3243480.0,129261,28764,26090,High,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.22252651610133556
3735626.0,401542,46135,21504,Medium,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.11489458138588504
4498516.0,43442,4784,20611,High,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.11012384325995031
1618175.0,479812,23146,21565,Low,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.048239727225491656
4451895.0,37935,75953,5049,Medium,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,2.0021879525498383
3418485.0,381998,46412,12524,High,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1214980183110514
4546358.0,102608,86881,9657,Medium,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.8467273506113824
1430779.0,315712,1000,5052,Low,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.0031674437460987403
965970.0,292954,63900,42310,Medium,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.2181229817576096
4926990.0,270638,91444,45562,High,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.33788307627392
669836.0,263122,65316,40965,Medium,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.2482346591980817
2961889.0,127008,56377,5965,Medium,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.44388542450523705
4516859.0,6718,93371,39835,Low,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,13.898630524116358
3707778.0,357641,98906,36604,Medium,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.27655106656461226
3611304.0,361772,97629,18007,High,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.2698633393333408
3313871.0,187673,20108,13412,Medium,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.10714380864018033
3999565.0,142354,67251,9930,High,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.47242086625789087
650479.0,96466,68604,9627,Low,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.7111728483910214
4365247.0,320273,13480,21042,High,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.042089092741439675
4066789.0,201905,49387,17566,High,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.24460513606673412
1189401.0,477715,32182,43920,Low,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.06736652606538697
2750438.0,214384,71731,19226,Medium,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.3345912008202762
540884.0,177369,13503,5565,High,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.07612942509253988
2100020.0,314357,71376,21215,High,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.2270539545730792
952111.0,156942,6001,23683,Medium,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.03823705572515725
2337596.0,467029,77732,4729,Low,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.16643934316356288
1936713.0,220029,88576,32486,Low,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.4025651163981764
1178485.0,168174,81549,41849,Low,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.48490848760897
1738252.0,172464,4136,47211,Medium,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.023981816493646106
1948873.0,480313,50464,32966,Medium,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.10506482231159546
4440766.0,432244,61567,31213,Low,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.14243575387645782
1259577.0,417867,13002,27756,Medium,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.03111516343642558
4385439.0,312854,58495,30380,Medium,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.18697219788824906
1831119.0,491782,86681,48075,High,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.1762589928021713
3899621.0,283580,75787,8200,Low,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.2672508639443102
4426493.0,32332,47970,18676,High,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.483669429208317
2854666.0,173661,87934,21327,Medium,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.5063543339894189
2425779.0,288690,80963,22285,Low,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.2804496172267675
1630820.0,161765,88321,21591,High,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.5459833709055739
930160.0,202154,89158,36847,High,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.44103999918670717
2075933.0,83816,4897,15213,Low,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.058425598924020994
1871957.0,1256,81191,20129,Medium,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,64.64251540889717
701100.0,318884,45392,11881,Medium,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.14234643318127135
4367832.0,28067,57644,1618,High,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2.0537998353747104
3972959.0,32049,94677,6195,Medium,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2.954132733328924
4599775.0,330663,79218,13710,Medium,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.23957322106677875
2467372.0,384542,77706,4834,Medium,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.20207415574366194
819788.0,22786,16574,2214,Medium,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.7273764589101306
4515293.0,346046,73947,36662,Low,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.21369124335453404
4548049.0,300048,92372,25500,High,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.3078574094708894
3450680.0,369198,10798,15263,Medium,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.029247179019679218
2737221.0,436890,74251,15461,Low,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.1699535352109237
840340.0,454952,65380,23404,High,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.14370746803742576
3510131.0,3548,81158,28556,High,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,22.874295313206606
1531926.0,391683,51624,29359,Medium,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.13180046108378968
598274.0,76122,62694,4891,High,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.8235989594567144
821533.0,342870,79554,16318,Low,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.23202379910076634
2519050.0,180932,12968,12148,Low,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.07167333583491736
3726359.0,101243,10095,43058,High,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.0997105972660124
3616113.0,50849,51541,5257,Medium,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1.0136089203300735
1826580.0,272598,66186,46956,Low,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.24279708580977125
670827.0,419802,52712,9940,Low,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.12556395633833178
4925713.0,126438,93149,26192,Medium,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.7367168097615656
4926887.0,377993,44337,34514,Medium,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1172958229354169
2176834.0,489451,95563,19558,High,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.19524528501943514
1494759.0,175825,6072,28977,High,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.03453433811832593
1862650.0,430821,70873,12179,Medium,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.16450683694238427
2661370.0,341057,24053,21815,Medium,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07052486827508232
3582719.0,222267,74127,44442,High,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.33350429886877025
750309.0,254612,13280,27574,Medium,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.05215779303205828
1212616.0,284049,75797,20699,Medium,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.26684480493623125
916759.0,253924,68925,30788,Low,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.27143948581971616
4498056.0,491674,95872,47593,High,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.19499098996092956
3323833.0,435817,85531,10295,Medium,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.1962543911734454
2828967.0,490999,94153,16839,High,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.1917580280165182
2162476.0,223044,6862,17678,High,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.03076523017741947
2363818.0,203582,76418,3874,High,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.375367173896741
1619481.0,48034,68983,7422,High,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.436128575293307
4889698.0,335718,85215,14194,High,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.2538291065640261
2506158.0,209749,55250,28441,Medium,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.2634100758400083
3731215.0,85106,40033,6545,Medium,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4703898666991293
731415.0,432608,183,19906,High,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0004230157555934468
4050217.0,331829,65620,38905,Medium,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.1977524568317491
2190234.0,240911,81339,14835,Low,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.33763090932594897
3244574.0,246935,33822,36503,Low,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.1369672180882837
172032.0,61620,79754,2201,Medium,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1.2942875687610698
4577055.0,10189,21707,32963,High,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,2.1304347805177795
3437531.0,484792,65586,49621,Medium,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.13528688591941931
2454688.0,386172,96666,10872,Medium,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.250318510916112
3375757.0,368767,14499,46981,High,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.039317509429007545
4214191.0,468817,17311,32853,Medium,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.03692485553986044
4937731.0,271763,20030,7030,Medium,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.07370392584444152
2360576.0,155459,19460,32963,Low,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.125177699578334
2757834.0,276600,2866,32837,Low,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.01036153289911925
2063181.0,239205,91849,32228,High,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.3839760874403137
3865376.0,447014,7792,24112,High,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.017431221393123454
1541499.0,475565,3796,18382,Low,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.007982084467780806
1344792.0,449897,18592,42691,High,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.041325014391264556
3184440.0,427144,76762,16306,High,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.17970988705964008
288978.0,134592,30125,13424,Medium,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.22382459579887182
2525420.0,342345,97958,35913,Low,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.28613825233941964
4674026.0,14183,71809,4162,Low,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,5.063033205201274
3385451.0,448723,7234,43129,Low,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.016121304234101633
4480208.0,192047,40789,19329,High,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.2123907168447104
836115.0,492019,57301,31743,High,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.11646094967640556
4116538.0,248427,78029,35739,Medium,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3140922685410969
1649017.0,231068,47895,22587,High,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.20727664582688748
3233439.0,234569,33026,19726,High,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.1407943931149984
1745859.0,326923,67496,2336,High,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.2064584015133087
4540861.0,63459,21936,36939,Medium,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.34567200864405806
3368920.0,471654,86384,1266,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.18315120829711715
779573.0,185117,41077,26964,High,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.22189750264849273
4669272.0,368176,25124,26215,Medium,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.06823910303582419
920290.0,158850,294,20188,Medium,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0018508026438872646
880025.0,262765,56763,25619,Low,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.21602192071942525
1876032.0,167583,51085,16692,Low,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.3048340225258628
4695675.0,332129,80070,7343,Medium,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2410810257387617
3909608.0,328265,91682,28567,High,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.2792926446535789
84988.0,3961,66175,7174,Low,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,16.706639695262208
4503451.0,199050,10299,7649,Medium,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.05174076864849331
3869119.0,243254,45272,41026,Medium,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.1861099920171463
2510654.0,222047,42335,18710,Low,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.19065783369328757
1004040.0,474058,29602,28975,High,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.06244383598499669
435189.0,338107,45878,11224,Low,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.13569077244376215
4059525.0,396471,82515,13107,Low,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.208123671082926
1454497.0,198979,27467,43108,High,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.13803969262394325
4636106.0,119192,74078,46366,Low,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.6215014429977263
1418093.0,167927,21604,23507,High,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.12865114007106357
4089138.0,395765,32976,3225,Low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.08332217350995358
1467996.0,218173,15234,44846,Low,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.06982532210356802
2628041.0,30963,1657,17698,Medium,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.053515486208211255
1552233.0,8830,83151,28302,Low,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,9.416874281521094
2698643.0,357079,83343,41222,Medium,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.233402132294719
2386519.0,206625,35508,43076,High,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.17184754990093903
1621403.0,210894,49146,22589,Low,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.23303650173864424
528698.0,448340,21317,3213,Medium,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.047546504883625225
1207774.0,326768,80608,35699,Medium,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.24668266169739134
1748704.0,64651,65798,26367,High,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1.017741411421673
3673029.0,40060,45803,25257,Medium,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.1433599597744981
4938141.0,92946,14800,6497,High,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.15923224236016265
1211152.0,26691,74034,16591,High,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2.7737439575985374
3915590.0,342524,23634,27590,Medium,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.06899954455544723
1074531.0,215231,90702,6476,Medium,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.4214169891687807
1195064.0,196870,16363,33596,Medium,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.0831157616659158
3703086.0,451922,16393,32841,Medium,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.03627395877969486
1649020.0,404652,18178,37529,High,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.04492255073384235
2047545.0,362973,56321,474,Low,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.15516581122686354
4222799.0,5510,2998,32953,Low,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.5441016324063491
4150659.0,289961,32494,9385,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.11206334644617505
3541385.0,349668,34580,17972,Medium,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.09889380783775198
4420121.0,192344,32142,36860,Medium,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.1671068502179893
4401295.0,150497,53808,43102,Low,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.3575353661297212
2990444.0,150822,61460,24688,High,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.407500232034617
4023553.0,138648,78164,47562,Low,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.5637585828454966
1326359.0,153912,62816,20351,Low,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.40812932062424445
3133284.0,395779,63400,32300,Low,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.16019040929002826
4216827.0,464621,48974,29661,High,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.10540634194094958
2594911.0,439273,14531,8322,Medium,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.03307965661369855
3279951.0,235134,43167,5780,High,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.18358467936650658
4755094.0,321396,15678,49589,Low,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.04878094313405328
3741009.0,313649,63218,9632,High,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.20155651699187446
3658157.0,356529,10550,28308,Medium,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.02959086077066407
1691281.0,45464,43042,36876,High,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.9467270805589637
328068.0,11779,42054,41258,High,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,3.570252140614439
1173472.0,370672,58476,17196,Medium,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.15775672292059403
3707766.0,27405,61214,23381,Low,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2.2336799845890605
2195772.0,296432,51318,10227,High,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.17311896150978573
2812765.0,306990,16758,13945,Medium,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.05458809733038248
1396240.0,453311,31644,20317,High,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.06980638016571832
4620055.0,271977,90199,34506,High,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.3316420138345653
698996.0,230272,90423,36387,Low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.3926790925343646
4574811.0,234031,61405,24447,Low,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.2623797701901723
2098847.0,427488,31324,38758,High,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.07327457144824476
703331.0,175184,57753,39627,Medium,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.32967051783669343
4545018.0,465681,20909,13975,Low,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.044899834864533875
1864193.0,357294,54233,8180,Low,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.1517881632450646
3808549.0,100605,35524,44184,Low,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.353103722443904
1072473.0,485342,96891,40353,Medium,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.19963448454492635
2036999.0,123731,75519,9408,High,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.610348255440403
2416660.0,54359,30217,3033,High,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5558785112758
1483411.0,498539,58353,5140,High,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.11704801429543028
757452.0,53035,57545,36097,High,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1.0850381821278328
414396.0,155674,22830,45570,Medium,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.14665262020975547
2526800.0,324376,16252,9755,Low,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.05010235035729824
3697978.0,69386,12584,32219,Low,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.18136223443038044
3246752.0,341196,98173,49438,Medium,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.28773197809213086
1084541.0,476378,7727,23253,High,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.016220312440620256
1576922.0,260556,5576,916,High,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.021400389934547646
4162373.0,84336,91289,22422,Low,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.0824440332618994
3014494.0,177444,23497,31261,Low,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.13241924211963102
