Views,Likes,Shares,Comments,Engagement_Level_Calculated,Platform_Instagram,Platform_TikTok,Platform_Twitter,Platform_YouTube,Content_Type_Live Stream,Content_Type_Post,Content_Type_Reel,Content_Type_Shorts,Content_Type_Tweet,Content_Type_Video,Region_Australia,Region_Brazil,Region_Canada,Region_Germany,Region_India,Region_Japan,Region_UK,Region_USA,Conversion_Rate
2986160.0,146980,99759,23072,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.6787249965519986
3112218.0,43412,99638,9495,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.2951718413583406
1850122.0,59352,19843,7319,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.33432740255857807
3273580.0,255450,69728,20381,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2729614405843429
4056000.0,198488,14421,35350,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07265426624921133
3783154.0,75634,72448,27341,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9578760873472412
2798895.0,117333,64208,22561,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5472288273079842
516351.0,64998,8340,6090,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.128311640338424
2758545.0,191075,62671,43510,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.327991626307576
3467552.0,147696,27597,48344,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.18685001623694278
2069092.0,440513,93023,27202,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.21116970440801588
3718031.0,227580,713,33831,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.003132964232220188
3431137.0,116381,42790,46147,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.36767169895707447
4214269.0,222752,57342,4097,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.2574252980777984
4746993.0,487011,88442,9469,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.18160164759765998
3594748.0,64875,4109,27363,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.06333718688811758
1006386.0,96310,36336,12500,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3772816944889127
2899934.0,201125,90937,32201,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.4521417028985884
1085496.0,253431,33825,31215,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.13346828130207164
4101021.0,136771,88796,4043,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.6492311966243407
2531742.0,387241,7902,4038,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.020405897102310812
3561668.0,293915,74678,26781,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.254080261291391
2672532.0,448134,21213,18748,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.047336287805715783
4720948.0,4313,9479,36144,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.197774166014899
1820646.0,426986,84306,37105,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.19744441269274765
3068330.0,12455,15628,1032,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.254757124644916
3082916.0,70195,7912,15188,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.11271458079454169
2528340.0,193265,42231,11761,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.21851344008389967
3464416.0,130550,75762,46478,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.580329375673663
2993394.0,381818,62760,25589,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1643715068392697
3347578.0,376879,24479,27327,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.06495188110600612
3940342.0,210349,63035,33406,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.29966864590277736
3371209.0,159590,1231,32209,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0077135158839705805
4499716.0,319387,40397,975,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.1264829188374454
4465663.0,253096,56168,30810,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.22192369692836222
3605145.0,490924,80578,11164,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1641353855145779
2244659.0,464647,72133,21371,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.15524258199977095
4869978.0,319690,93177,4639,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.29146047732830366
2402078.0,344828,57963,24529,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.16809249828412737
1755140.0,106639,69965,14068,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6560920488136524
3937165.0,220022,33447,40328,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.152016616513257
4739340.0,30609,72269,38645,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.361037602547931
3831295.0,342163,18158,42891,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.05306827447581801
4395518.0,177243,14128,38308,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.07970977696835928
3231089.0,101739,6371,33003,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.06262102044814466
2324440.0,32741,36375,13921,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.110992333431785
3220901.0,364571,27324,39461,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0749483639654567
2580641.0,123664,69711,7855,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.563712964115368
2681634.0,368908,27522,23777,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.07460396629851876
1214414.0,157239,57620,29886,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.3664485273776577
2095372.0,123030,65568,5739,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5329431845458065
4116315.0,46829,55447,45969,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.1840312624262677
434344.0,82529,16899,35321,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.20476438582743467
2091073.0,475472,4277,34762,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.00899527206630474
1592524.0,410109,38169,2232,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.09307037884823131
583548.0,159734,5218,18625,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0326668085672013
3589977.0,378797,16666,45806,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.04399718054673091
2142186.0,145976,95970,8679,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.65743683888739
3887527.0,400205,11490,12108,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02871028597771866
3265277.0,458051,29284,27213,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.06393174559025236
2468546.0,184286,40314,40022,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.21875780036363274
2069657.0,384667,92434,33853,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.24029615225012033
4289977.0,96645,89277,22760,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.923762222471544
4530657.0,343884,23584,33459,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.06858126577367422
784735.0,222216,18478,15303,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.08315332828945021
3640704.0,122275,69449,39348,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5679738294362728
4201548.0,235903,65461,45899,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.2774911722073271
2674421.0,365369,78273,45815,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.2142299976129822
2944740.0,49038,74344,44081,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.5160487781891494
3439140.0,412155,15138,23614,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.03672890053410176
2030811.0,448529,13583,24483,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.03028343763657905
4210620.0,188460,2003,44118,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.010628250025966877
2449143.0,142284,86663,26545,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6090846475633884
4848430.0,366691,47997,35753,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1308922226034756
4303440.0,2761,98789,28154,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,35.78015198920625
4476612.0,393831,51315,38941,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.13029700556506985
2101312.0,299542,6451,23831,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.021536211949525066
3105849.0,19437,81661,30275,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.201317073518899
1633210.0,436819,60378,21976,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.13822200957059508
2035775.0,228933,57754,21473,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.2522746829748322
3600594.0,292122,20092,46352,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.06877948254260961
3171786.0,50849,1646,20221,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.03237035142630723
3810326.0,307848,55932,4856,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.18168706633852785
859794.0,253727,18939,7344,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.07464321888980506
4207986.0,433397,76452,4641,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1764017748120914
4256325.0,88247,44482,34984,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.504062460989715
3438856.0,106702,82635,48353,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.7744465894946255
2605588.0,324998,11214,20805,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.034504827720955054
1921686.0,235328,25763,14304,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.10947698530946268
2027807.0,181535,68072,3161,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.37498003137824776
2169060.0,107786,69766,49507,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6472640230969454
3544861.0,135885,21914,32733,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16126871986155436
1705105.0,53294,74926,48281,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.405899350507393
2588183.0,255730,21342,29577,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.08345520666001427
2235474.0,91583,92501,28268,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0100236942434706
3524223.0,1184,78674,12101,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,66.447634573922
1893669.0,98719,38141,25909,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3863592621089801
3801329.0,179214,62593,37675,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3492640083727129
4112956.0,62765,47325,39189,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.75400302704469
4244091.0,247707,91134,21078,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.367910474860706
795243.0,129380,23945,4134,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.18507497293360062
3681863.0,228168,9128,32280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.040005609899722766
4466621.0,479028,75159,13063,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1568989704118152
4294256.0,475876,28764,40435,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.06044431742595877
2668217.0,489199,86017,44585,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.17583232998890364
2168159.0,445889,80260,44121,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.17999995514175052
4930465.0,145318,39080,9349,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.26892745563048437
4914010.0,19243,56002,8519,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.91025307752936
1142278.0,236928,12775,5265,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.05391933414143034
2023853.0,456466,20085,32976,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.04400108660789629
2816495.0,370066,79854,29476,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.215783130570877
2586745.0,404333,74597,46511,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.1844939690753786
3634921.0,62251,65353,36771,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0498305246422015
4192386.0,294804,89443,27277,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.30339818997356216
3691681.0,86388,36191,49207,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.41893550025247306
4837671.0,346397,58957,5374,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.17020066570523992
2241707.0,352345,74249,451,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.21072812157939722
2425554.0,328451,85600,31540,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.2606172610142573
4400609.0,235736,85103,19014,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3610097736297804
4335484.0,265736,60002,48789,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.22579552637859396
2103742.0,157003,60341,40513,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.38433023570350056
1143848.0,58018,37436,18311,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6452480263633272
4356392.0,411938,75228,24469,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.18261971461281504
1911934.0,414686,62802,17662,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.15144470755821404
1708144.0,56901,20001,7802,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3515052458917233
4730930.0,442721,55560,33554,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.12549664461081592
2361266.0,184502,87669,13578,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.47516558083515814
3159075.0,438956,91840,31899,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.20922370350993666
3526448.0,51600,83324,34949,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.6148062012374405
3003531.0,381398,70031,25141,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.18361658948962456
4589879.0,316201,78508,13106,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.24828510977990945
3050658.0,191272,53935,19636,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.2819806348926147
1024956.0,294506,13536,48320,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.04596171215370954
2127962.0,220734,21453,14972,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.09718937725510392
4856986.0,291395,99817,7707,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.34254877398917105
1318537.0,324242,11914,19688,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0367441602248708
2020909.0,65259,90445,33608,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.3859391039724882
2349428.0,91877,14035,48890,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.15275857938844775
3495833.0,247723,73354,24761,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.2961129971663466
2286322.0,316805,99649,12197,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3145436467128188
2307501.0,358459,4933,24085,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.013761685436444288
3047358.0,462784,10533,18903,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.02276007813531237
3309387.0,35776,49912,10371,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.3951252232236344
3058341.0,425490,24075,1043,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.05658182330826619
4047723.0,238367,5924,7164,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.024852433431437556
1543219.0,36775,22461,12596,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.6107681847421432
1912145.0,125046,33950,35129,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.2715000879459159
2497149.0,23114,23917,18942,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0347408492538113
1373925.0,83584,5032,45668,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.06020290964057679
3287015.0,228853,73672,31885,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.32191843671169185
3257070.0,20757,52198,42698,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.5147179252711287
2240771.0,454178,29349,31522,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.06462003883797497
1976709.0,80323,48505,43372,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6038743572072912
3802774.0,499236,96550,28438,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1933955083328647
2827457.0,65941,46483,48418,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7049180326799839
1452698.0,161930,17928,18917,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.11071450626130339
1415487.0,399428,8466,3334,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.02119530929175733
493921.0,40363,16844,32469,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.41731288546012113
2517670.0,360247,26754,33262,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.07426571213433378
2701054.0,19099,6791,12487,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.35556835417793164
4087476.0,19388,12617,13668,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.6507633584429733
1703104.0,197192,63338,3886,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.32119964297125647
4794357.0,460406,36718,9386,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.07975134989379479
3758458.0,228695,61603,4448,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.26936749818450917
2962657.0,129075,42946,24127,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3327212860482106
4948349.93,389024,91886,16411,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.23619622439139495
1703137.0,293146,32428,36233,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.11062064636356557
3749586.0,315273,93109,16533,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.295328175888981
3771445.0,420305,58653,23940,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.13954866108803016
1814986.0,411569,12811,40638,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.031127222895040024
2694912.0,28836,90228,9577,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.1290054088191823
4368330.0,103328,93696,45312,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9067822854495604
2875732.0,138204,72909,42115,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5275462359607865
4413422.0,167555,58449,806,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.34883471096960195
4657315.0,76313,37855,4252,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.4960491658700288
1677563.0,50282,14469,12725,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.28775705017943654
3295972.0,316535,22109,19848,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.06984693635554214
1917861.0,499874,92567,19082,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.18518066552400844
1197159.0,216342,10156,7638,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.046944190215171155
3357438.0,35821,87391,33823,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.4396583003155525
2248921.0,5928,68590,38086,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11.570512800994413
1619478.0,202449,22506,49206,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.11116873878798272
2727339.0,225746,26005,12638,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.11519583956680536
4168696.0,113448,30625,48391,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.269947464894053
4780227.0,282426,29708,35199,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.10518861577527604
4112679.0,426935,38868,26186,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.09103961961209459
4758478.0,12810,84684,28499,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6.610772828563019
2942675.0,167857,18673,3273,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.11124349892401011
3955213.0,127357,29753,3803,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.23361888233598319
4261296.0,160489,27495,49820,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.1713201527723819
2355918.0,414382,71397,7294,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1722975418774875
3508758.0,417726,86984,579,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.20823219047394148
4948349.93,54468,92889,6169,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.7053866487285403
1827742.0,68140,14386,10354,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.21112415611812088
4002361.0,185270,4346,44739,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.023457656392105702
3892548.0,47532,2967,4004,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.062421105768235896
815181.0,3087,33539,8879,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10.864593421235524
4428223.0,263558,38409,220,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.14573262810668874
3499233.0,152081,83684,11191,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5502594012039467
3658692.0,209387,89681,14453,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4283026166653946
4694065.0,334810,58512,17934,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.17476180519773118
3461594.0,176543,86904,47992,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.49225401174262057
1628325.0,256374,7548,17955,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.02944136300758106
2000181.0,232088,3584,21517,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.015442418392357968
1277252.0,142436,54890,11779,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3853660591152963
4920706.0,357561,63705,22476,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.17816540394007832
2496480.0,117284,813,15105,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0069318918175597785
2020483.0,136675,31661,39695,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.23165172853618793
2034792.0,224437,6189,13971,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.02757566711248254
3596679.0,429470,19732,12766,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.04594500197811384
1402768.0,385952,59599,23267,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.15442075698132357
3047626.0,396572,2041,13218,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.005146606416863858
3833797.0,375717,6416,35351,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.01707668271552587
2674946.0,169667,87354,28176,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5148555699980046
2262056.0,291846,30805,8381,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1055522433027846
1186234.0,144971,1008,34541,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.006953114760403591
3154154.0,51824,6624,33785,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1278172275147003
4948349.93,392899,9476,237,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.02411815759204991
1701876.0,310183,78161,41590,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.251983506502549
3823016.0,339895,79041,43901,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.23254534487907896
4567760.0,463413,32735,22516,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.07063893330418786
4341647.0,156740,34892,8881,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.22261069285296603
1680761.0,17011,75940,20745,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.464170240159796
